food_id,serving_text,serving_weight,is_grams
2996,1 vaso 200 ml,200,False
2997,25 g (3 partes),25.0,True
2998,1 vaso 200 ml,200,False
2999,53 g,53.0,True
3000,1 cuchara de sopa (13 ml),13,False
3001,una unidad 30 g,30,True
3002,125 g,125.0,True
3003,12 g,12.0,True
3004,15g,15,True
3005,50 g,50,True
3006,1 alfajor (69 g),69.0,True
3007,"1,58 g",1.58,True
3008,100 g,,True
3009,200 g,200,True
3010,1 cuchara de sopa (25 g),25.0,True
3011,4 tsp (9 g),9.0,True
3012,62 g,62.0,True
3013,6,,True
3014,100 g,,True
3015,2 mitades + jarabe 140 g,140,True
3016,19 unidades 30 g,30,True
3017,200 ml (1 vaso),200.0,False
3018,100 g,,True
3019,100 g,,True
3020,100 g,,True
3021,1 portion (60 g),60.0,True
3022,1 vaso (200 g),200.0,True
3023,200 g,200.0,True
3024,125.0 g,125.0,True
3025,100 g,,True
3026,1 portion (57 g),57,True
3027,1 vaso (200 ml),200,False
3028,162 g,162.0,True
3029,1 vaso (200 ml),200.0,False
3030,1 vaso (200 ml),200.0,False
3031,1 serving (30 g),30.0,True
3032,12 g,12,True
3033,170.0g,170,True
3034,80 g,80,True
3035,1 portion (34 g),34.0,True
3036,6 unidades 20 g,20,True
3037,30 g,30,True
3038,100 g,,True
3039,0.8 g,0.8,True
3040,20 g,20.0,True
3041,23 g,23,True
3042,32 g,32.0,True
3043,473 ml,473,True
3044,30 g,30,True
3045,1 portion (130 g),130.0,True
3046,130 g,130,True
3047,45 g,45.0,True
3048,80 g,80,True
3049,18 g,18,True
3050,25 g,25,True
3051,100 g,,True
3052,200 ml,200,False
3053,25 g,25.0,True
3054,60 g,60,True
3055,150 g,150.0,True
3056,6 unidades (30 g),30,True
3057,25 g,25,True
3058,1 serving (15 g),15.0,True
3059,1 portion (120 g),120,True
3060,20 g,20,True
3061,20 g,20,True
3062,18.09 g,18.09,True
3063,50 g,50,True
3064,30,,True
3065,72g,72.0,True
3066,25 g (1 taza de té),25,True
3067,120 g,120.0,True
3068,30 g,30,True
3069,27 g,27,True
3070,30 g,30,True
3071,1 pacote/paquete 3 pieces 17 g,17,True
3072,12 g,12.0,True
3073,1.5g,1.5,True
3074,30 g,30,True
3075,4 slices,,True
3076,200 ml,200,False
3077,50 g,50,True
3078,10 g,10,True
3079,130 g,130,True
3080,1 envase (30 g),30.0,True
3081,200 ml,200.0,False
3082,30 g,30,True
3083,200 ml (1 vaso),200,False
3084,100 g,,True
3085,33gr,33.0,True
3086,4 galletitas/cookies 31 g,31.0,True
3087,2 galletitas (23 g),23,True
3088,25g,25,True
3089,200 ml,200,False
3090,5 galeltas 30 g,30,True
3091,100 g,,True
3092,4 unidades 20 g,20,True
3093,1 portion (80 g),80,True
3094,90 g,90,True
3095,1 oblea 45 g,45.0,True
3096,4 cuadraditos 18 g,18.0,True
3097,3 galletitas (30 g),30.0,True
3098,100 g,,True
3099,80 g,80,True
3100,130 g,130.0,True
3101,30 g,30.0,True
3102,25 g (1 taza de té),25.0,True
3103,1 portion (46 g),46,True
3104,30 g,30,True
3105,25 g,25,True
3106,50 g,50,True
3107,150 g,150.0,True
3108,3 cucharas de sopa (30 g),30.0,True
3109,1 tbsp/cucharada de sopa (15 g),15.0,True
3110,30gr (3 unidades),30.0,True
3111,100 g,100,True
3112,130 g,130,True
3113,1 serving (130 g),130.0,True
3114,25 g,25,True
3115,1/4 xícara/taza 50 g,50,True
3116,100 g,,True
3117,30 g,30,True
3118,50g,50,True
3119,1 unidad (80 g),80.0,True
3120,180.0g,180.0,True
3121,"18,4 g",18.4,True
3122,12 g,12,True
3123,200 ml (1 vaso),200.0,False
3124,50 g,50,True
3125,200ml,200,False
3126,20 g,20,True
3127,1 unidad (70 g),70,True
3128,15 ml,15.0,False
3129,30 g,30,True
3130,10 unidades (30 g),30,True
3131,100 g,,True
3132,100 g,,True
3133,30 g,30.0,True
3134,200 ml (1 vaso),200,False
3135,40 g (1/2 unidad),40.0,True
3136,1 portion (30 g),30.0,True
3137,1 serving (10 ml),10,False
3138,10 g,10,True
3139,100 g,,True
3140,100 g,,True
3141,30 g,30,True
3142,1 vaso / cup 28 g,28,True
3143,1 serving (80 g),80,True
3144,1 unidad 80 g,80,True
3145,60 g,60,True
3146,40 g,40,True
3147,30 g,30.0,True
3148,40 g,40.0,True
3149,30 g,30,True
3150,50.0g,50,True
3151,5 galeltas 33 g,33.0,True
3152,6 galletitas/cookies 26 g,26.0,True
3153,"una unidad 82,5g",82.5,True
3154,1/8 do ovo 25 g,25.0,True
3155,1/13 do ovo 25 g,25.0,True
3156,1 pote (95 g),95.0,True
3157,1 portion (24 g),24,True
3158,2 comprimidos,,True
3159,100 g,,True
3160,1/3 de tableta 25 g,25,True
3161,80 g,80.0,True
3162,1 portion (31 g),31,True
3163,140 g,140.0,True
3164,100,,True
3165,100 g,,True
3166,100 g,,True
3167,100 g,100,True
3168,100 g,,True
3169,100 g,,True
3170,1.0 portion (260.0 g),260.0,True
3171,120 g,120,True
3172,3 galletas 32g,32.0,True
3173,100 g,,True
3174,1 unidad (41 g),41.0,True
3175,15 gr,15,True
3176,31,,True
3177,40 g,40.0,True
3178,100 g,,True
3179,1 portion (40 g),40,True
3180,40 g,40,True
3181,1 portion (40 g),40,True
3182,14 g,14.0,True
3183,100 g,,True
3184,100 g,,True
3185,50g,50.0,True
3186,20g,20.0,True
3187,40 g,40,True
3188,10 g,10,True
3189,120gr,120.0,True
3190,100 g,,True
3191,7 unidades 30 g,30,True
3192,60 g,60,True
3193,1.8 g (1/2 cuchara de sopa),1.8,True
3194,20 g,20,True
3195,4 unidades 30 g,30.0,True
3196,40 g (1 alfajor),40,True
3197,1 fatia (80 g),80,True
3198,80 g,80,True
3199,38 g,38.0,True
3200,100 g,100,True
3201,1/2 taza (130 g),130.0,True
3202,30g,30.0,True
3203,"87,5 g",87.5,True
3204,1 unidad 50 g,50,True
3205,2 rebanadas (49 g),49,True
3206,5 unidades (25 g),25.0,True
3207,100 g,,True
3208,50 g,50.0,True
3209,70 g (1 alfajor),70.0,True
3210,80 g,80.0,True
3211,100 g,,True
3212,2 units,,True
3213,50 g,50,True
3214,50 g,50,True
3215,20 g (1 cuchara de sopa),20,True
3216,35 g (2 unidades),35,True
3217,12 g,12,True
3218,60 g,60,True
3219,1 cuchara de sopa (30 g),30.0,True
3220,130 g,130,True
3221,100 g,,True
3222,114g,114.0,True
3223,80 g,80,True
3224,5 unidades (80 g),80.0,True
3225,30 g,30.0,True
3226,12 unidades (25 g),25.0,True
3227,63 g,63.0,True
3228,30 g,30,True
3229,100 g,,True
3230,100 g,,True
3231,100 g,,True
3232,100g,100.0,True
3233,30.0g,30.0,True
3234,30 g,30,True
3235,200 ml,200.0,False
3236,50 g (1/4 taza de té),50,True
3237,50 g (1/4 taza de té),50.0,True
3238,40 g,40,True
3239,49 g,49.0,True
3240,200 ml (1 vaso),200,False
3241,1 rebanada (46 g),46,True
3242,13 ml (1 cuchara de sopa),13.0,False
3243,1 spoontable (10 g),10.0,True
3244,20 g (1 cuchara de sopa),20.0,True
3245,200 ml,200.0,False
3246,3 cucharas de sopa (200 ml),200,False
3247,1 portion (100 ml),100,False
3248,200 ml (1 vaso),200.0,False
3249,1 portion (100 ml),100.0,False
3250,1 Vaso (200 ml),200,False
3251,100 g,,True
3252,1 portion (100 g),100.0,True
3253,591 ml,591,False
3254,5 porciones,,True
3255,16g,16.0,True
3256,33 g (5 galletitas),33.0,True
3257,5 galletitas 33 g,33.0,True
3258,80g (2/3 de medallon),80.0,True
3259,30 g (12 unidades),30,True
3260,1 cuchara 20 g,20,True
3261,200g,200,True
3262,110g,110,True
3263,48 unidades (30 g),30.0,True
3264,130,,True
3265,60g,60,True
3266,200 ml,200,False
3267,200 ml,200,False
3268,1 portion (40 g),40.0,True
3269,80 g,80,True
3270,100 g,,True
3271,30 g,30.0,True
3272,30 g,30.0,True
3273,1 vaso (200 ml),200.0,False
3274,80 g,80,True
3275,1 portion (30 g),30,True
3276,25g,25,True
3277,130g,130,True
3278,50g,50,True
3279,140 g,140,True
3280,1 taza de té (100 g),100.0,True
3281,1 cuchara de sopa 12 g,12,True
3282,30 g,30.0,True
3283,200 ml (1 vaso),200.0,False
3284,200 mL (1 vaso),200.0,False
3285,200 ml,200.0,False
3286,5g,5,True
3287,100 g,,True
3288,100 g,,True
3289,100 g,,True
3290,1 vaso (200 ml),200.0,False
3291,100 g,,True
3292,100 g,,True
3293,354 ml,354.0,False
3294,25g 3 unidades,25,True
3295,60g,60.0,True
3296,35,,True
3297,80g 1 plato,80,True
3298,80g,80,True
3299,330 g,330.0,True
3300,1 portion (80 g),80,True
3301,130g,130,True
3302,3 unidades 130 g,130.0,True
3303,90 g,90,True
3304,34 g,34,True
3305,100 g,,True
3306,1.0 scoop (30.0 g),30,True
3307,50 g,50,True
3308,2 cucharas 24 g,24,True
3309,1.0 half a cup (50.0 g),50,True
3310,100.0 g (100.0 g),100.0,True
3311,20 g (1 cuchara de sopa),20,True
3312,1.0 portion (50.0 g),50,True
3313,50g,50,True
3314,4 galletitas/units (30 g),30.0,True
3315,25 g (1/4 de tableta),25,True
3316,1 vaso 200 ml,200,False
3317,2.0 slices (57.0 g),57,True
3318,1 portion (100 g),100.0,True
3319,31 g,31,True
3320,1.0 portion (50.0 g),50.0,True
3321,30g (1.06 oz),30.050494512500002,True
3322,50g (dos unidades)p g,50,True
3323,1.0 bar (46.0 g),46,True
3324,30 g,30.0,True
3325,4 cookies (30 g),30.0,True
3326,1.0 scoop (30.0 g),30,True
3327,1 portion (30 g),30,True
3328,1 portion (71 g),71.0,True
3329,100 g,,True
3330,59 g,59,True
3331,15 gr,15,True
3332,22.5 g,22.5,True
3333,19 g,19.0,True
3334,100 g,,True
3335,1 portion (5.8 g),5.8,True
3336,1 bar (30 g),30.0,True
3337,13 g,13.0,True
3338,100 g,,True
3339,100 g,,True
3340,100 g,,True
3341,1.0 portion (80.0 g),80,True
3342,60 g,60,True
3343,1.0 barrita (46.0 g),46,True
3344,1 Packet (30 g),30.0,True
3345,1 portion (100 g),100.0,True
3346,25 g,25,True
3347,1 saquito 2 g,2,True
3348,3 cucharas de sopa 60 g,60.0,True
3349,30 g (3 unidades),30,True
3350,1 taza de té de producto escurrido 130 g,130.0,True
3351,3 cucharas de sopa 25 g,25,True
3352,1 saquito 5 g,5,True
3353,120 g,120,True
3354,85 g,85,True
3355,1 portion (120 g),120.0,True
3356,1.0 portions (30.0 g),30,True
3357,1.0 portion (6.8 fl oz),201.0998,False
3358,2 g (1 saquito),2.0,True
3359,1.0 portion (100.0 ml),100,False
3360,1.0 portion (13.0 ml),13,False
3361,1 vaso 150 g,150.0,True
3362,200.0g,200,True
3363,1/4 taza de arroz 63 g,63.0,True
3364,1 vaso 200 ml,200.0,False
3365,3/4 taza de té (30 g),30,True
3366,1.0 tapa (15.0 g),15.0,True
3367,45 g,45.0,True
3368,1 portion (80 g),80,True
3369,2 rebanadas (50 g),50.0,True
3370,27 g,27.0,True
3371,130 g,130,True
3372,30 g,30,True
3373,130 g,130,True
3374,50 g,50,True
3375,80 g,80,True
3376,80 g,80,True
3377,5 g,5,True
3378,20 g,20,True
3379,80 g,80,True
3380,100 g,100,True
3381,150 g,150.0,True
3382,7 bizcochos (30 g),30.0,True
3383,30 g,30,True
3384,26 g,26,True
3385,20 g,20,True
3386,49 g,49,True
3387,40 g,40,True
3388,95 g,95,True
3389,10 g,10.0,True
3390,"1,58 g para 250 ml",250,True
3391,1.0 portion (30.0 g),30,True
3392,5.0 g,5,True
3393,12 g,12,True
3394,25 g,25.0,True
3395,200 g,200.0,True
3396,200 ml,200.0,False
3397,200 ml,200,False
3398,200 ml,200,False
3399,2 g,2,True
3400,80 g,80,True
3401,130 g,130,True
3402,11 unidades (30 g),30.0,True
3403,130 g,130.0,True
3404,100 g,,True
3405,30.0 g,30,True
3406,200 g,200.0,True
3407,1 vaso 200 ml,200.0,False
3408,2 tazas de té 30 g,30,True
3409,2 tazas de té 25 g,25,True
3410,200 ml (1 vaso),200.0,False
3411,1 vaso 200 ml,200.0,False
3412,80 g,80.0,True
3413,1 taza 85 g,85,True
3414,1 vaso 200 ml,200.0,False
3415,100.0 g,100.0,True
3416,1 portion (63 g),63.0,True
3417,81.0 g,81.0,True
3418,30.0 g,30,True
3419,30.0 g,30,True
3420,1 one plate (80 g),80,True
3421,28 g,28.0,True
3422,200.0 ml,200,False
3423,1 taza de té (50 g),50,True
3424,1 unidad 27 g,27,True
3425,15.6 g,15.6,True
3426,85 g,85,True
3427,30.0 g,30,True
3428,50g (1 1/4 rebanadas),50,True
3429,100 g,,True
3430,100 g,,True
3431,1 bar (40 g),40,True
3432,25 g,25,True
3433,1 barra (28 g),28,True
3434,1 barra (40 g),40,True
3435,1 portion (30 g),30,True
3436,4 crackers (30 g),30,True
3437,125.0 g,125,True
3438,30 g,30,True
3439,50 g,50.0,True
3440,1 unidad 70 g,70,True
3441,1 cuchara de té 5 g,5,True
3442,1 taza de té 25 g,25,True
3443,3 cucharadas soperas al ras (30 g),30.0,True
3444,1/2 segundo de rociado 0.5 g,0.5,True
3445,1/2 taza 130 g,130.0,True
3446,1 taza de producto escurrido 130 g,130.0,True
3447,1 cup (130 g),130.0,True
3448,3 cucharas de sopa 60 g,60,True
3449,1 portion (12 g),12,True
3450,4 unidades 30 g,30,True
3451,3 rebanadas 60 g,60,True
3452,2 fetas 30 g,30,True
3453,1 1/2 fetas 30 g,30.0,True
3454,1 cuchara de sopa 10 g,10.0,True
3455,1 cuchara de sopa 10 ml,10,False
3456,2 tapas 27 g,27,True
3457,1 portion (25 g),25.0,True
3458,1 cuchara de sopa 20 g,20,True
3459,100 g,,True
3460,1 portion (100 g),100.0,True
3461,30 g,30.0,True
3462,1 portion (80 g),80,True
3463,1 portion (12 g),12,True
3464,1 portion (12 g),12,True
3465,1 cuchara de sopa (10 g),10.0,True
3466,30 g,30,True
3467,130 g,130,True
3468,80 g,80,True
3469,80 g,80,True
3470,100 g,,True
3471,1 trozo (30 g),30.0,True
3472,1 vaso 200 ml,200,False
3473,1 vaso (200 ml),200,False
3474,1 vaso 200 ml,200,False
3475,5 g (1 cuchara de té),5,True
3476,25 g (1 taza de té),25,True
3477,130 g (1 taza de té),130.0,True
3478,1 cuchara de sopa (10 ml),10,False
3479,13 ml (1 cuchara de sopa),13,False
3480,1.5 g (1 cuchara de té colmada),1.5,True
3481,1.5 g (1 cuchara de té colmada),1.5,True
3482,1.5 g (1 cuchara de té colmada),1.5,True
3483,25 g (1 taza de té),25,True
3484,30 g (2 unidades),30,True
3485,200 ml (1 vaso),200,False
3486,200 ml,200.0,False
3487,100 g,,True
3488,40 g,40,True
3489,50 g,50,True
3490,40 g,40,True
3491,1 rebanada (30 g),30.0,True
3492,50 g,50,True
3493,30 g,30,True
3494,30 g (2 tazas de té),30,True
3495,25 g (2 tazas de té),25,True
3496,30 g (2 tazas de té),30,True
3497,40 g (1/2 unidad),40,True
3498,50 g,50,True
3499,35 g,35,True
3500,100 g,,True
3501,20 g (1 cuchara de sopa),20,True
3502,20 g,20.0,True
3503,60g,60,True
3504,7g,7,True
3505,45 g,45,True
3506,85 g (1 unidad),85,True
3507,25 g (1 taza de té),25,True
3508,1 cuchara de sopa (10 g),10,True
3509,13 ml (1 cuchara de sopa),13,False
3510,10 ml (1 cuchara de sopa),10,False
3511,1 cuchara de sopa (10 ml),10,False
3512,10 ml (1 cuchara de sopa),10,False
3513,80 g,80,True
3514,10 ml (1 cuchara de sopa),10,False
3515,60 g (3 cucharas de sopa),60,True
3516,10 g (1 cucharada de té),10,True
3517,33g,33.0,True
3518,60 g,60,True
3519,25 g,25,True
3520,100 g,100,True
3521,30g,30.0,True
3522,30 g,30,True
3523,85 g,85,True
3524,1 plate (100 g),100,True
3525,200ml,200,False
3526,18 g,18,True
3527,10 g (1 cucharada de té),10,True
3528,60 g (3 cucharas de sopa),60,True
3529,60 g de producto escurrido (3 cucharadas de sopa),60,True
3530,33 g (3 cucharas de sopa),33.0,True
3531,200 ml (1 vaso),200,False
3532,10 ml (1 cuchara de sopa),10,False
3533,1 can (220 ml),220.0,False
3534,1.5 tapa (30 g),30,True
3535,30 g,30,True
3536,63 g,63.0,True
3537,10 ml,10,False
3538,200 g,200,True
3539,30,,True
3540,140 g,140,True
3541,30 g,30,True
3542,1 portion (40 g),40,True
3543,25 g,25,True
3544,12 g,12,True
3545,100 g,100.0,True
3546,30 g,30,True
3547,3 galletitas (32 g),32.0,True
3548,40 g  de producto en polvo (4 cucharas de sopa) | 60g de producto listo,60.0,True
3549,30 g (12 unidades),30,True
3550,6 pieces (30 g),30.0,True
3551,25 g (16 unidades),25,True
3552,30 g (4 unidades),30.0,True
3553,200 ml (1 vaso),200,False
3554,1 portion (120 g),120,True
3555,29 g,29,True
3556,42 g,42,True
3557,1 portion (15 g),15,True
3558,100 g,100.0,True
3559,1 portion (25 g),25,True
3560,30 g,30.0,True
3561,1 portion (100 ml),100.0,False
3562,1 T,,True
3563,100 g,100,True
3564,1 portion (20 g),20,True
3565,56g,56,True
3566,30 g,30,True
3567,60 g (3 cucharas de sopa),60,True
3568,12 g (1 cuchara de sopa),12,True
3569,50 g (2 cucharadas),50,True
3570,50 g (3 rodajas aproximadamente),50,True
3571,12 g (1 cuchara de sopa),12,True
3572,12 g (1 cuchara de sopa),12,True
3573,130 g,130,True
3574,1 portion (25 g),25,True
3575,1 serving (100 g),100.0,True
3576,25 g,25,True
3577,1 portion (80 g),80,True
3578,46 g,46,True
3579,40 g,40,True
3580,40 g,40,True
3581,50 g,50,True
3582,1 portion (30 g),30,True
3583,225 g,225,True
3584,1 portion (30 g),30,True
3585,50 g,50,True
3586,1 portion (80 g),80,True
3587,130 g,130,True
3588,15 g,15.0,True
3589,10 g,10,True
3590,1 portion (15 g),15,True
3591,1 unidad (25 g),25,True
3592,35 g (1 unidad),35.0,True
3593,10 g,10.0,True
3594,1 portion (25 g),25,True
3595,0.5 taza (25 g),25,True
3596,12 g (2 cucharas de té),12,True
3597,30 g (2 tazas de té),30,True
3598,25 g (1/2 tazas de té),25,True
3599,60.0g,60,True
3600,3/4 taza (30 g),30.0,True
3601,140 g (2 mitades + jarabe),140,True
3602,25 g (16 unidades),25.0,True
3603,60 g,60,True
3604,30 g (4 unidades),30,True
3605,20 g,20,True
3606,4 unidades (50 g),50,True
3607,25 g,25,True
3608,2 galletas (33 g),33.0,True
3609,2 galletitas (26 g),26,True
3610,32 g,32.0,True
3611,1 portion (200 ml),200,False
3612,12.5 g,12.5,True
3613,100 g,,True
3614,50 g,50,True
3615,1 portion (200 g),200,True
3616,1 portion (45 g),45.0,True
3617,1 tablet (1000 ml),1000.0,False
3618,1 portion (55 g),55,True
3619,13 ml 1 cuchara de sopa,13,False
3620,1 portion (27 g),27,True
3621,1 portion (25 g),25,True
3622,1 portion (26 g),26,True
3623,50 g,50,True
3624,30 g,30.0,True
3625,1 cuchara de sopa (13 ml),13.0,False
3626,73 g,73,True
3627,73 g,73,True
3628,73 g,73,True
3629,1 serving (85 g),85.0,True
3630,100 g,100,True
3631,1 portion (100 g),100,True
3632,80 g,80,True
3633,50g,50,True
3634,130 g,130,True
3635,30 g,30,True
3636,200 g,200.0,True
3637,100 g,,True
3638,30 g,30,True
3639,3 pieces (50 g),50,True
3640,50 g,50.0,True
3641,2 cucharas de sopa (15 ml),15.0,False
3642,20.0g,20.0,True
3643,30g (4 galletas),30,True
3644,80g un plato,80,True
3645,154 g,154.0,True
3646,120g,120,True
3647,4 unidades (30 g),30,True
3648,30 g (2 unidades),30.0,True
3649,18 g (3 unidades),18,True
3650,3 unidades (25 g),25,True
3651,25 g (1 taza de té),25,True
3652,50 g,50,True
3653,1 plate (80 g),80,True
3654,30,,True
3655,12.0g,12,True
3656,25 g,25,True
3657,50g,50.0,True
3658,1 portion (200 ml),200.0,False
3659,124g,124.0,True
3660,6 galletas 30 g,30,True
3661,200ml (1 vaso),200.0,False
3662,1.5 rebanadas (50 g),50,True
3663,1 portion (22.5 g),22.5,True
3664,3 rebanadas (30 g),30,True
3665,1 barra (53 g),53,True
3666,80 g,80,True
3667,1 portion (35 g),35,True
3668,80 g,80.0,True
3669,20 unidades (25 g),25,True
3670,1 serving (130 g),130,True
3671,40 g,40,True
3672,1 1/7 unidad (30 g),30,True
3673,60 g,60.0,True
3674,60 g,60.0,True
3675,80 g,80,True
3676,50 g,50,True
3677,85 g,85,True
3678,2 rebanadas (50 g),50,True
3679,1 portion (27 g),27,True
3680,19.47 g,19.47,True
3681,1 portion (140 g),140.0,True
3682,1 portion (15 g),15,True
3683,30 g,30,True
3684,130 g,130,True
3685,1 portion (200 ml),200,False
3686,1 portion (60 g),60.0,True
3687,1 1/6 tarta (30 g),30,True
3688,1 hamburguesa (80 g),80,True
3689,30 g,30,True
3690,200 ml,200,False
3691,50 g,50.0,True
3692,28 gr,28.0,True
3693,30 g,30,True
3694,200ml,200,False
3695,1 portion (130 g),130.0,True
3696,16 g,16,True
3697,100g,100.0,True
3698,1 portion (50 g),50,True
3699,1 portion (80 g),80.0,True
3700,1 portion (200 ml),200,False
3701,2 pieces (50 g),50,True
3702,100 g,,True
3703,29 g,29,True
3704,130 g,130,True
3705,95 g,95,True
3706,33gr,33,True
3707,1 portion (13 ml),13,False
3708,60 g,60,True
3709,30 g,30,True
3710,100 g,100,True
3711,1 portion (50 g),50,True
3712,1 portion (18 g),18,True
3713,160 g,160.0,True
3714,1 portion (50 g),50,True
3715,25 g,25,True
3716,45 g,45,True
3717,1 portion (80 g),80,True
3718,50 g,50,True
3719,130 g,130,True
3720,13 ml,13,False
3721,120 g,120.0,True
3722,1 portion (60 g),60.0,True
3723,50 g,50,True
3724,300ml,300.0,False
3725,130 g,130,True
3726,28 g,28,True
3727,80 g,80.0,True
3728,80 g,80,True
3729,2 fetas (30 g),30,True
3730,130 g,130,True
3731,30 g,30,True
3732,130 g,130,True
3733,50 g,50,True
3734,21 g,21,True
3735,8 cookies (30 g),30,True
3736,1 unidad (53 g),53,True
3737,1 portion (80 g),80,True
3738,1 portion (100 g),100.0,True
3739,200 g,200.0,True
3740,1 stick (42 g),42,True
3741,20 g,20,True
3742,30 g,30,True
3743,1 portion (20 g),20,True
3744,1 portion (50 g),50,True
3745,1 tablespoon (100 g),100,True
3746,1 tbsp (13 g),13,True
3747,250 g,250,True
3748,137 g,137,True
3749,37 g,37,True
3750,10 ml,10,False
3751,10 g,10,True
3752,3 galletitas,,True
3753,190 g,190.0,True
3754,12.5 g,12.5,True
3755,1 portion (46 g),46,True
3756,1 bolsa (30 g),30,True
3757,190 g,190,True
3758,1 sobre/pieza/unit (25 g),25,True
3759,30 g,30,True
3760,6 units/unidades/pieces (20 g),20.0,True
3761,1 portion (80 g),80,True
3762,1 portion (80 g),80,True
3763,150 g,150,True
3764,1 portion (25 g),25,True
3765,40 g,40,True
3766,31 g,31,True
3767,1 portion (130 g),130,True
3768,130 g,130.0,True
3769,1 bagel (100 g),100,True
3770,50 g,50,True
3771,82.5 g,82.5,True
3772,60 g,60,True
3773,50 g,50,True
3774,35 g,35,True
3775,100 g,,True
3776,200 g,200.0,True
3777,20gr,20.0,True
3778,100 g,,True
3779,35 g,35,True
3780,25,,True
3781,3 cucharadas (30 g),30.0,True
3782,82.5 g,82.5,True
3783,1 portion (34 g),34.0,True
3784,17 unidades (28 g),28,True
3785,30 g,30,True
3786,85 g,85,True
3787,1 portion (20 g),20,True
3788,200.0g,200,True
3789,30 g,30,True
3790,60 g,60,True
3791,30 g,30,True
3792,50 g,50,True
3793,130 g,130,True
3794,30 g,30,True
3795,30 g,30,True
3796,30 (30 g),30,True
3797,"7,5g",7.5,True
3798,100 g,,True
3799,20 g,20,True
3800,4 galletas 30 g,30,True
3801,2 Unidades 20g,20,True
3802,30 g,30,True
3803,200 g,200.0,True
3804,30 g,30,True
3805,130 g,130,True
3806,30,,True
3807,15g,15,True
3808,100 g,,True
3809,1 portion (330 ml),330,False
3810,50 g,50,True
3811,1 portion (40 g),40,True
3812,250 ml,250,False
3813,20.0g,20.0,True
3814,1 portion (100 g),100.0,True
3815,1 porción (50 g),50,True
3816,1 portion (13 ml),13.0,False
3817,1 portion (10 ml),10,False
3818,1 scoop (34 g),34,True
3819,2 scoops (6 g),6.0,True
3820,2 1/2 cucharas de sopa (29 g),29.0,True
3821,1 portion (40 g),40,True
3822,100 g,100,True
3823,130 g,130,True
3824,1 porción (200 ml),200,False
3825,1 spoontable (20 g),20.0,True
3826,1 portion (30 g),30,True
3827,26 g,26,True
3828,1 bolsa (30 g),30,True
3829,1 portion (49 g),49.0,True
3830,80 g,80.0,True
3831,1 g,1,True
3832,130 g,130,True
3833,1 portion (30 g),30.0,True
3834,30 g,30.0,True
3835,1 portion (200 ml),200,False
3836,80 g,80.0,True
3837,250 ml,250,False
3838,1 portion (60 g),60,True
3839,12 g,12,True
3840,80 g,80,True
3841,1 portion (88 g),88,True
3842,1 portion (30 g),30,True
3843,20gr,20.0,True
3844,1 porcion (60 g),60,True
3845,25 g (1/2 taza de té),25.0,True
3846,2 units (50 g),50,True
3847,1 portion (50 g),50.0,True
3848,1 bar (12 g),12,True
3849,30g,30.0,True
3850,100 g,,True
3851,27 g,27,True
3852,130 g,130,True
3853,1 portion (190 g),190,True
3854,1 portion (40 g),40,True
3855,1 portion (100 g),100,True
3856,3 spoon (21 g),21,True
3857,1 portion (130 g),130.0,True
3858,60 g,60,True
3859,200 ml,200.0,False
3860,100 g,100,True
3861,1 portion (63 g),63,True
3862,31 g,31,True
3863,50 g,50,True
3864,30 g,30,True
3865,1 portion (110 g),110,True
3866,1 portion (50 g),50,True
3867,100 g,,True
3868,30gr,30,True
3869,5gr,5.0,True
3870,200ml,200,False
3871,36 gr,36,True
3872,1 portion (30 g),30.0,True
3873,130 g,130,True
3874,1 bag (105 g),105,True
3875,25 g,25,True
3876,"1,8 gr",1.8,True
3877,1 pieces (28 g),28,True
3878,1 portion (28 g),28.0,True
3879,1 cuchara sopera (13 ml),13,False
3880,1 cuchara sopa (13 ml),13.0,False
3881,32gr,32,True
3882,20,,True
3883,30 g,30,True
3884,15gr,15,True
3885,27.7 g,27.7,True
3886,5 galletas (30 g),30,True
3887,30gr,30,True
3888,100 g,100,True
3889,1 portion (100 g),100.0,True
3890,100 g,,True
3891,50gr,50,True
3892,80 g,80,True
3893,6 unidades (20 g),20.0,True
3894,10 g,10,True
3895,50 g,50,True
3896,80 g,80.0,True
3897,40 g,40,True
3898,13 ml,13,False
3899,100 g,,True
3900,30 g,30,True
3901,40 g,40,True
3902,33 g,33.0,True
3903,3 scoops (60 g),60.0,True
3904,2 scoops (30 g),30,True
3905,1 portion (50 g),50,True
3906,10 g,10.0,True
3907,25 g,25,True
3908,25 g,25,True
3909,80 g,80.0,True
3910,28 g,28,True
3911,30 g,30,True
3912,180 g,180,True
3913,100 g,100,True
3914,36.4 g,36.4,True
3915,40 g,40.0,True
3916,25 g,25.0,True
3917,31 g,31,True
3918,1 portion (55 g),55,True
3919,100 g,,True
3920,45g,45,True
3921,1 portion (30 g),30.0,True
3922,1 portion (29.57 ml),29.57,False
3923,1 ne cup of tea (25 g),25.0,True
3924,0.25 portion (50 g),50,True
3925,15.555 g,15.555,True
3926,1 portion (80 g),80,True
3927,41 g,41,True
3928,90 g,90,True
3929,1 tin (120 g),120.0,True
3930,25 g,25,True
3931,1 portion (25 g),25.0,True
3932,1 portion (20 g),20,True
3933,130 g,130,True
3934,80 g,80,True
3935,1 portion (80 g),80,True
3936,200 ml (1 vaso),200,False
3937,100 g,,True
3938,1 portion (81 g),81,True
3939,1 cup (130 g),130,True
3940,40 g,40,True
