id,barcode,name
1990,7790040720305,"Maná Livianas sabor Limón, Maná,Arcor"
1991,7793376000165,"Pepas galletitas dulces, futuro"
1992,7622300800277,"Leger Almendras, Milka"
1993,7791324157428,"Mini Pitusas Vainilla, Pitusas,Par-Nor"
1994,7790580117047,"Monstruitos, Mogul,Arcor"
1995,7622210813237,"Clight, clight"
1996,7792798009671,"Miel, Andes Origen"
1997,1007084703703,"Monster  Energy - Ultra Bunrise, Monster"
1998,03373279,"Terma Serrano, Terma"
1999,7790387015317,"YERBA MATE Mañanita, mananita"
2000,7622300871888,"Postre sabor vainilla, Royal"
2001,7790070412478,"Postre Vainilla, Exquisita"
2002,7790040127135,"Budín Black, Águila,Águila D'Or,Arcor"
2003,7792900093246,"Dos anclas Vinagre de alcohol, Dos anclas"
2004,7798085370073,"Manteca calidad extra, Primer Premio"
2005,7790130001635,"Mostaza, Menoyo"
2006,7790036006284,"Mermelada de Ciruela, Baggio,Frutas de la Huerta"
2007,7792180005182,"Cañuelas Aceite de Oliva Virgen Extra Clásico, Cañuelas,Molino Cañuelas"
2008,7798289620011,"Harina de Trigo Sarraceno, Olienka"
2009,7793132004222,"rebozador integral orgánica, la esquina de las flores"
2010,7798127670437,"mermelada frutos rojos sin azúcar, las quinas"
2011,7898142863873,"Meio Amargo 40%, Arcor"
2012,7792180009517,"Cookies 9 de Oro, 9 de Oro"
2013,0710069117105,"Mayo, Gefen"
2014,9311074100703,PANETTONE chocolate chip
2015,7790503198856,"Tostaditas de arroz, Dos Hermanos"
2016,7791337002890,"Natural Endulzado, Yogurísimo,La Serenísima"
2017,7798187210567,"Batatas, Quento Snacks"
2018,7792070004523,"Aceitunas Verdes en Salmuera, Nucete"
2019,7798074490126,"Obleas rellenas, ATB"
2020,7798259439223,"Pura Frutta Manzana y Kiwi, Pura Frutta"
2021,7798036830151,"Tradicionales, Celosas"
2022,8480017145444,"Galletitas con Avena y Chips de chocolate, Día"
2023,7790154008269,"Original, Del Valle"
2024,8480017183507,"Glaseado con dulce de leche, Día"
2025,7791620000428,", Vegetalina,Dánica"
2026,8480017055262,"Postre Día vain, Dia"
2027,8480013411130,"Postre sabor chocolate, Día"
2028,7896004006116,"Granola integral, Kellogg's"
2029,7798073130993,"Aceite de hígado de Bacalao, Goldfish"
2030,7790895000829,"Sprite Agosto, Coca-Cola"
2031,7798287690115,"Pan Multicereal con Semillas, Sacaan"
2032,7798151770929,"Queso de Crema Light, Lácteos Tremblay"
2033,7790503000296,"Aritos de semola de arroz sabor Cebolla, Dos Hermanos"
2034,8433329104456,"Gaseosa, el corte ingles"
2035,7798347170014,"Mantequilla de maní, Nina's"
2036,7802000013928,"Lay's stax sabor queso cheddar, Lay's"
2037,7791813777021,"7up Lata, 7up"
2038,7798128000943,"Cookids Cacao, Cachafaz,Cookids,Orgánicas"
2039,7790070318282,"Spaghetti, Lucchetti"
2040,7790895640452,"Aquarius Manzana, Aquarius"
2041,7798017960082,"Merenguitos, El rey del merengue"
2042,7793940306006,"Leche descremada, Armonía"
2043,7791866000480,"Salsa golf, Natura"
2044,7790040677005,"Tortitas sabor Chocolate, Arcor,Tortitas"
2045,7790040126817,"Hogareñas 7 Semillas, Arcor,Hogareñas"
2046,7798181510120,"Biscuits Artesanales, Smams"
2047,7891079012901,"Cup Noodles Sabor a Carne, Nissin,Cup Noodles"
2048,7790748266204,"Atún al natural, Puglisi"
2049,7790036006260,"Durazno, Baggio"
2050,7613037279184,"Nestum Multicereal Sin Azúcar Agregada, Nestlé"
2051,7790628102714,"fauna, Mauri"
2052,7790670051220,"Salchicas Patyviena Fun, Paty"
2053,7798008294639,"Lemon Verbena, Saint Gottard"
2054,7798138290716,"Vauquita alfajor junior, Vauquita"
2055,7790045002123,"Bocaditos de Cereales, Granix"
2056,7792798009459,"Sol Citra, Patagonia"
2057,7790263119634,"Galletitas dulces con avena y cacao, Okebon"
2058,7791337999756,"Chocolate con crema, Danette,La Serenísima,Danone"
2059,7795735601051,"Budín con frutas, Don Satur"
2060,8480017555434,"pizza casera, Dia"
2061,7795735601044,"Budín de vainilla, Don Satur"
2062,7790895642104,"Sin azúcares, Coca-Cola"
2063,7790070507402,"Harina de trigo Leudante, Don Felipe"
2064,7798032180670,"Sémola fina, Lisetta"
2065,7798260050240,"Aceite de coco neutro, Chia graal"
2066,7790524323756,"Granola yoghurt, Go"
2067,7790580283506,"Turrón de Maní, Arcor"
2068,7790524323732,"Granola Tropical Fruits, GO Natural"
2069,7792180009470,"Pepas con membrillo, 9 de oro"
2070,7798143350115,"Maní japonés, "
2071,7790040127272,"Pan Dulce con Frutas, Arcor"
2072,7795522004058,", palmesano"
2073,8480017300676,"Postre sabor vainilla con dulce de leche, Dia"
2074,8480017300652,"Postre sabor chocolate, Dia"
2075,7798060852716,"Fetas sabor cheddar, Tonadita"
2076,7795735600924,"Pepas, Don Satur"
2077,7790080068450,"Cremoso, SanCor"
2078,7798159716950,"Queso crema, Carrefour"
2079,7790742340108,"Almendra, La Serenísima"
2080,7791875000600,"Galletitas de Limón con Chocolate, havanna"
2081,7792180136695,"Mini alfajor relleno de Dulce de leche, 9 de Oro, Molino Cañuelas"
2082,7790070318312,"fideos, Lucchetti"
2083,7790315100948,"Cero Limón, Levité,Villa del Sur, Danone"
2084,7790580131111,"D'Or Choco Trifle, Águila,Arcor"
2085,7790119009881,"Sidra, Real,CCU"
2086,0700083934468,"Multisemillas, Dharma"
2087,7790040100336,"Rex sabor Original, Rex,Bagley,Arcor"
2088,7790380012153,", Torroni"
2089,7790040126800,"Galletitas Hogareñas Mix de cereales, ARCOR"
2090,7503013040689,"Sustagen Sabor Chocolate, Sustagen"
2091,7790150787359,"Azúcar en palillos individuales, La Virginia"
2092,7790036001562,"Baggio Fresh Liviano Naranja dulce, Baggio"
2093,7798112602047,"Palitos salados, Good Show"
2094,7791337102118,"Colchón Manzana Durazno, Ser,Danone"
2095,7798259439094,"Manzana - Frutilla, Pura Frutta"
2096,7791337102415,"Colchón Frutilla, arándanos y granada, Ser,Danone"
2097,1007084703536,"Ultra Paradise Sin Azúcar, Monster Energy"
2098,7791085000520,"Durazno, Pent"
2099,7793126001442,"Dulce de Arandano, Patagonia Berries"
2100,7792170042258,"Cool Blue, Gatorade"
2101,7790480008773,"Mate cocido en saquitos, La Tranquera"
2102,7791564135859,"Fontina suave Light, Adler,Savencia"
2103,7792360091769,"Maní crocante, Bonafide,Vizzio"
2104,7792360091776,"Vizzio cereal, Vizzio,Bonafide"
2105,7798023696869,"Cóctel de 5 frutas, S&P"
2106,7798290580779,"Castañas de Cajú Original, Tratenfu"
2107,7790315000446,"Agua mineral natural, Villavicencio"
2108,7798138552838,"Arvejas, Molto"
2109,7790154000652,"Sidra Blanca, Del Valle"
2110,7790387000849,"Mate Cocido, Taragüi"
2111,7798065733454,"Agua mineral, Sierra de los Padres"
2112,7798023696937,"Rocío vegetal clásico, S&P"
2113,7790580485009,"Postre, Arcor,Bon o Bon"
2114,7798181510397,"Budín sabor Chocolate y Vainilla, Lenny's"
2115,7798342150349,"not burger, NotCo"
2116,7798200050019,"Tostaditas de arroz, "
2117,7790639001907,"Pomelo sin azúcar, Cunnington"
2118,7793147570743,"Imperial IPA, Imperial"
2119,7790580602000,"Mogul Frutales, Arcor,Mogul"
2120,7790742344205,"Cremón Desayuno, Cremon,La Serenísima"
2121,7790895640469,"Aquarius Pomelo, Aquarius"
2122,7798062548655,"Levite Naranja, Villa Del Sur,Levité"
2123,7798100665054,"Mermelada de durazno, Canale"
2124,7842520000428,"snacks de papa, ciudad del lago"
2125,79041706,"Pan tostado integral, Riera"
2126,7891000288276,"Caldo, Maggi"
2127,7790147005374,"Condimento para preparar Chimichurri, Vea"
2128,77974266,"Mi primer Yogurísimo - Manzana, Yogurísimo,La Serenísima,Danone"
2129,7798127834167,"mani salado crocante sabor jamon, manitoon"
2130,8437019122256,"Piña rodajas, Del Monte"
2131,0723540583399,", B Your Food"
2132,7790580127176,"postre sabor a limón a la crema, BC,La Campagnola"
2133,7790790120257,"Arvejas, Inca"
2134,0736684227531,"Churrito Hazy IPA, Cerveceria Tacuara"
2135,8480017010896,"Capuccino, Dia"
2136,8480017560582,"Yogur descremado con copos de maíz, Dia"
2137,8480017300645,"Yogur descremado batido - Vainilla, Dia"
2138,7790742387707,"Dulce de leche ser, Ser,La Serenísima"
2139,7798024290332,"Polvorones con chips de chocolate, Trimak"
2140,7790070414113,"mousse crème sabor a chocolate nougat, exquisita"
2141,7790380033196,"Delicias de la chocolatería, Georgalos"
2142,7790380016922,"Nucrem, Georgalos,Nucrem"
2143,7790380029083,"Flynn Paff Surtidos, Georgalos"
2144,7790380014645,"Garrapiñada de maní serenata, Georgalos"
2145,7790380014690,"Maní con chocolate Namur, Namur,Georgalos"
2146,7790380037903,"Chocolate confitado, Georgalos"
2147,7794990878888,"Queso untablela paulina azul, La Paulina"
2148,7790040534407,"formis, formis"
2149,7790380019602,"Almohaditas rellenas sabor frutillas, Flow Cereal,Georgalos"
2150,77910080,", Turimar"
2151,7798187211465,"nachos, "
2152,7790070416773,"Gelatina sabor Frambuesa, Exquisita"
2153,7791337002333,"Batido Durazno, Ser,Danone"
2154,7798321150629,"Vida - Colchón Frutas del Bosque, SanCor"
2155,7790040117747,"Vainitas, Bagley"
2156,7793147571085,"cerveza Schneider negra, "
2157,7791337603707,"Yogur Light con Cereales, La Serenísima,Danone"
2158,7792798001972,"24.7, Patagonia"
2159,7790079018374,"Lomo de Cerdo cocido, Paladini"
2160,7790895006951,"Crush naranja, "
2161,7790150812884,", Tuy,La Virginia"
2162,7798179490014,"galletas tradicionales con maíz, NS"
2163,7791337003392,"Almendra Sin Azúcar, Silk"
2164,7792410000581,"Fernet capri, "
2165,7790895646560,"Cepita del Valle naranja, Cepita"
2166,7791620009858,", "
2167,7790150102039,"Suave Instantáneo, La Virginia"
2168,7793360106033,"Naranja, BC,La Campagnola,Arcor"
2169,7790040704800,"Sandwich, Serranas,Arcor"
2170,7797691010014,"Melegatti, "
2171,7790045001584,"Copos de maíz, Granix"
2172,7793360816604,"Arándano, BC La Campagnola"
2173,7798105510083,"Super Rotisera criollas, Delicias Doradas"
2174,7798270243861,"galletitas Crackers, Great Value"
2175,7798125810750,"Cintitas Crocantes Barbacoa, Tostex,Cintitas"
2176,7793733000104,", "
2177,7798113300041,"Manaos Naranja, Manaos"
2178,7790154000959,"Multifruta, Del Valle"
2179,7622300829087,"Boca de Dama, Terrabusi"
2180,7798321150605,"Colchón de durazno, SanCor,SanCor Vida"
2181,7790380039839,"Budín marmolado, Pradymar"
2182,7798094229997,"Queso de crema light, body vida"
2183,7790847000044,"tostaditas de arroz clásicas, Don Marcos"
2184,7896004005393,"Müsli, kellogg's"
2185,7730908403216,"JA, Ja!"
2186,7792200001125,"Agridulces, 9 de oro,Molino Cañuelas"
2187,7790580110680,"Gelatina sabor a cereza, Godet,Arcor"
2188,7891079012444,"Nissin Ramen sabor a Verduras, Nissin"
2189,7795513047835,"conitos, "
2190,7622300865634,"Gelatina Sabor Durazno Sin Azucar, Royal"
2191,7798113302045,"Pera, Placer"
2192,7790310983621,"papas lays, Lay's"
2193,7792798009107,"o.o q, Quilmes"
2194,2980534002399,"Queso Ricotta, biraghi"
2195,7622300871970,"Postre sabor a Vainilla, Royal"
2196,7798186032924,"Turrón y Maní, Billiken"
2197,7790742340306,"Almendra sin Azúcar, La Serenísima"
2198,7791337003194,"Flan Caramelo, Ser,La Serenísima"
2199,7793913002423,"Yogurt natural endulzado, Tregar"
2200,7790522000796,
2201,7798127670314,"Dulce de leche sin azúcar orgánico, Las Quinas"
2202,7798158705429,tapas de empanadas criollas la anonima
2203,7791813555025,"Pepsi Cola, pepsi"
2204,8480017759047,"Cracker mini sandwich, día"
2205,7791620009810,"Margarina, Danica"
2206,7791113001840,"Flan sabor vainilla light, Emeth"
2207,8480017241986,"tapa para pascualina marca dia, Dia"
2208,77974259,"Mi primer Yogurísimo - Pera, Yogurísimo,Danone,La Serenísima"
2209,8480017141637,", Dia"
2210,0606110086851,"alfajores, los tapuales"
2211,7790154007996,"Light Manzana, Del Valle"
2212,7794620160451,"Cacao en polvo amargo, Fenix"
2213,7790580344207,"Bastones Viena, Arcor"
2214,7790040129535,"cereals bagley, Arcor"
2215,7791337003118,"Estilo griego - Vainilla Caramel, Yogurísimo,Danone"
2216,8480017153388,"gelatina sabor frutilla, dia"
2217,7790040132962,"Salvado, Hogareñas,Arcor"
2218,7791113001291,Emeth arandano
2219,75464912,"Miel, Apícola Adrilen"
2220,7798141710119,"Aceite de oliva virgen, Carrefour"
2221,7791787100382,"Pepas Trichoc, Trío"
2222,7794903231908,"dulce de leche, campo del lago"
2223,7791058000731,"Leche UAT entera, Manfrey"
2224,7791337003378,"Casancrem Light, La Serenísima"
2225,7792900000145,"Sal entrefina parrillera, Dos Anclas"
2226,7798184720106,"Nachos sabor panceta, Antojitos"
2227,7795513056806,"TOMATE TRITURADO, Sabores"
2228,7791337003347,"casan crem, La Serenisima"
2229,7798033338049,"Vainillas, carrefour"
2230,7794940000864,"Hileret Zucra, Hileret"
2231,7798074490140,"Turrón de Maní, ATB"
2232,7797570000501,"sol de avena, nutresan"
2233,7790813130126,"Levadura de Cerveza, NutriLeva,Calsa"
2234,7790790124293,"Lentejas, Inca"
2235,0652811925982,"Collagen peptides, Protein Project"
2236,8480017244475,"queso rallado, dia"
2237,7798127670260,"miel organica, las quinas"
2238,7790742067005,"Ls. de leche repostero, la serenisima"
2239,7798090460523,"Kony Stevia, kony"
2240,7798127670215,"dulce de leche, Las quinas"
2241,7798125810590,"Galletas Dulces con Avena y Pasas, Tostex"
2242,7798342150165,"NotMayo, NotCo"
2243,7790206509027,"Chocolate, Cereal Fort,Fel-Fort"
2244,7790387013627,"Taragüi, Taragui,Las Marías"
2245,7798125810347,"Cintitas crocantes sabor queso, Tostex"
2246,7791120098352,Dips de arroz
2247,7790427102090,"fideos guiseros semolados, Dintel"
2248,7790636000453,"val Maira, Val Maira"
2249,7798073420087,"Budín con frutas, vimar"
2250,7790895003943,", Bon Aqua"
2251,17905048,"azúcar mascabo, Arcor"
2252,7798082744518,"Galletitas crackers de agua, Tia Maruca"
2253,7798338290486,"Leche Clásica Parcialmente Descremada, Angelita"
2254,7790895005312,"Coca Cola Light, Coca Cola"
2255,7790950133271,"Terma Limon, Terma"
2256,7798079230116,"Galletas de limón sin gluten, Santa Maria"
2257,77980267,"Tri Alfajor de Dulce de Leche con Baño Fantasía Blanco, Guaymallen"
2258,7791337003187,"Dulce de leche, Ser,Danone"
2259,7793123000356,Oblitas Chocolate
2260,04135159,"Alfajor Dulce de leche, La Quinta"
2261,7790645002363,"Atún desmenuzado al natural, Caracas"
2262,7798125810767,"Cintitas crocantes sabor cheddar, Tostex,Cintitas"
2263,7790070321664,"Fettuccini Espinaca, Don Vicente,Molinos"
2264,7791422000688,"Rebozador Horno, Silvina"
2265,79497879,", La Paulina"
2266,7794820015018,"queso milkaut untable balance, Milkaut,Savencia"
2267,7798321150360,", SanCor"
2268,7798201874027,"ñoquis, "
2269,7791813050056,"Pepsi Black, Pepsi"
2270,7790045000570,"Granola Avellanas, avena & cacao, Granix, Granola"
2271,7790580126933,"Mermelada de Naranja Dietética sin azúcares agregados, Arcor"
2272,7798082745317,"Marineras Clasicas, Pindy"
2273,7792052180115,"vainillas
vainillas"
2274,7509552803921,Vogue gel
2275,7791337603219,"Yogur cremoso clásico Vainilla, La Serenísima,Danone"
2276,7790150160701,"Capuccino, La virginia"
2277,2981288011040,"Queso Arzúa-Ulloa, "
2278,7798015440081,"pepas orgánicas, grun"
2279,7804659650387,"NotBurger, NotCo,NotBurger"
2280,7794820901809,"Crematto light untable, Milkaut,Savencia"
2281,0076625259345,"provolone de almendras y castañas, felices las vacas"
2282,0754697507877,"smothie frutos rojos, felices las vacas"
2283,8904150126264,"Cow's Pure Ghee, SriSri Tattva"
2284,7798116251128,"mostaza suave ahumada, brennan"
2285,7798338290035,"leche parcialmente descremada, las tres niñas"
2286,7798338290271,"leche parcialmente descremada sin lactosa, las tres niñas"
2287,7795633000154,"Jugo de uva tinto, Gantelli"
2288,7790070318992,"Spaghetti, Canale"
2289,7790349851281,"Amaretti, Sobrino"
2290,7791720024515,"Postre de maní, Carrefour,Carrefour Classic"
2291,7790580612719,"Chocolate con Leche, Misky"
2292,7790310983317,"maicitos pehuamar, Pehuamar"
2293,7790263119658,"10 Semillas, Molino Natural, Okebon"
2294,7798000350050,"Tapas de Empanadas, "
2295,7790070321800,"Spaghetti Libre de Gluten, Matarazzo"
2296,7790639001068,"Indian Tonic, Cunnington"
2297,7791337002623,"Bebible Durazno, La Serenísima,Yogurísimo"
2298,7793450000876,"snack matero salado, Hojalmar"
2299,7793450000593,"snack matero azucarado, Hojalmar"
2300,7798018851211,"Levex con masa madre, Lesaffre"
2301,7798090730725,"Aceite de oliva extra virgen, Laur"
2302,7792070001614,"Aceite de Oliva Virgen Extra Clásico, Nucete"
2303,7792900000206,"Sal fina, Dos anclas"
2304,7798183770188,"Torta Helada, grido"
2305,7790895640018,"Powerade Manzana, Coca-cola,Powerade"
2306,7790742141606,"Crema serenísima para cocinar 3263372, la serenisima"
2307,7793817001096,"Dulce de frutos del bosque, Cabaña Mico"
2308,7790606000360,"Pan Multicereal, Noly"
2309,7798133020615,pan lactal lacteado marca faclitas
2310,7795792003171,"Bocaditos clásicos de pollo, Mardi SA"
2311,7795513043738,"Pan de Salvado, Enrico"
2312,7791337004139,"Natural Endulzado, Yogurísimo,Danone,La Serenísima"
2313,7794000960428,"savora original, Savora"
2314,7798141717224,"Dulce de leche repostero, Carrefour"
2315,7798160700146,"Cookies Vainilla&Chips, Delicel"
2316,7798128001896,"Conito Chocolate Negro, Cachafaz"
2317,7798082744778,"crackers salvado, tia maruca"
2318,7794529041707,"Tostadas de arroz, Tosti"
2319,7790045001034,"Fibra Total con Pasas, Granix"
2320,7791376000208,"Pepitas, Gold Mundo"
2321,8480017118295,"chipa marca dia, Dia"
2322,7798151952776,"Manteca de mani, "
2323,77974594,"Serenito Vainilla, La Serenísima,Danone,Serenito"
2324,7792860009073,"Palito de la selva Pico Dulce, Lheritier"
2325,7792882000270,"Queso azul en pasta, La quesera"
2326,7790314055393,"chardonannay chenin, Estancia Mendoza"
2327,7790580708405,"Slice Limón, Arcor, Slice"
2328,13469037,"Galletas marineras clásicas, Molino Cañuelas"
2329,7790895002656,"Coca, cola"
2330,2989819000013,"Facturas, "
2331,7794612065917,"Leche y Cookies, hamlet"
2332,7796953311111,"Jamón Cocido bocatti, Bocatti"
2333,7790742034526,"Manteca Clásica, La Serenisima"
2334,7790199603528,"harina de trigo 000, Valle Fértil"
2335,7793123160043,galletas oblitas limon
2336,7791787100689,no vegano
2337,7891000309094,"Cheerios Miel, Nestlé,Cheerios"
2338,7798060852167,"Manteca Light, Tonadita"
2339,7792129000353,"Chuker, Chuker"
2340,0715023996260,", Olivares,Olivares DG"
2341,7798336290099,"vrink original, Vrink"
2342,7794940000604,"Zucra, Hileret"
2343,7790040377905,"criollitas, bagley"
2344,7798340710071,"pastillas, dorin's"
2345,7792180136329,mini crackers &quot;Paseo&quot; zapallo
2346,7790040258211,"Barra Rellena sabor frutilla, Cereal Mix,Arcor"
2347,7791708001408,"Grisines Zigrinatos, Veneziana"
2348,77916525,"Cereal Mix Chocolate & Almendras, Arcor,Cereal Mix"
2349,7790580127145,"Bon o Bon, arcor"
2350,7790580123642,"Cofler Yogurt Frutilla, Cofler,Arcor"
2351,78020757,"Sapito Rellenos con Leche y Cereales, Arcor,Sapito"
